"age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","class (income)"
59,"Local-gov",420537,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,38,"United-States",">50K"
32,"Private",283268,"10th",6,"Separated","Other-service","Unmarried","White","Female",0,0,42,"United-States","<=50K"
22,"Private",151790,"Some-college",10,"Married-civ-spouse","Sales","Wife","White","Female",0,0,30,"Germany","<=50K"
47,"Self-emp-not-inc",106252,"Bachelors",13,"Divorced","Sales","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
26,"Private",171114,"Some-college",10,"Never-married","Farming-fishing","Not-in-family","White","Female",0,0,38,"United-States","<=50K"
37,"Private",280282,"Assoc-voc",11,"Married-civ-spouse","Tech-support","Wife","White","Female",0,0,24,"United-States",">50K"
36,"Private",51838,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
28,"Private",196690,"Assoc-voc",11,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,1669,42,"United-States","<=50K"
40,"Private",237601,"Bachelors",13,"Never-married","Sales","Not-in-family","Other","Female",0,0,55,"United-States",">50K"
42,"Private",169628,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","Black","Female",0,0,38,"United-States","<=50K"
23,"Private",211046,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Female",2463,0,40,"United-States","<=50K"
31,"Private",51471,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,38,"United-States","<=50K"
17,"Private",193830,"11th",7,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States","<=50K"
30,"Private",191571,"HS-grad",9,"Separated","Other-service","Own-child","White","Female",0,0,36,"United-States","<=50K"
47,"Self-emp-not-inc",93208,"HS-grad",9,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,75,"Italy","<=50K"
41,"Private",254440,"Assoc-voc",11,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,60,"United-States","<=50K"
31,"Private",171871,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,46,"United-States","<=50K"
30,"Private",129227,"HS-grad",9,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
62,"Private",174355,"HS-grad",9,"Widowed","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
39,"Private",680390,"HS-grad",9,"Separated","Machine-op-inspct","Unmarried","White","Female",0,0,24,"United-States","<=50K"
53,"Private",194259,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","White","Female",4386,0,40,"United-States",">50K"
41,"Private",180572,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States",">50K"
62,"Local-gov",291175,"Bachelors",13,"Widowed","Prof-specialty","Not-in-family","White","Female",0,0,48,"United-States","<=50K"
40,"Local-gov",33274,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
61,"Private",99784,"Masters",14,"Widowed","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States",">50K"
26,"Private",90980,"Assoc-voc",11,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,55,"United-States","<=50K"
26,"Private",96467,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
34,"Local-gov",166545,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
34,"Private",188798,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States","<=50K"
49,"Private",38563,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,56,"United-States",">50K"
18,"Private",216284,"11th",7,"Never-married","Adm-clerical","Own-child","White","Female",0,0,20,"United-States","<=50K"
24,"Private",309055,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,15,"United-States","<=50K"
23,"Private",153044,"HS-grad",9,"Never-married","Handlers-cleaners","Unmarried","Black","Female",0,0,7,"United-States","<=50K"
38,"Private",411797,"Assoc-voc",11,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
19,"Private",376540,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
49,"Private",72393,"9th",5,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
33,"Private",258498,"Some-college",10,"Married-civ-spouse","Craft-repair","Wife","White","Female",0,0,60,"United-States","<=50K"
29,"Private",177119,"Assoc-voc",11,"Divorced","Tech-support","Not-in-family","White","Female",2174,0,45,"United-States","<=50K"
28,"Private",164170,"Assoc-voc",11,"Married-civ-spouse","Adm-clerical","Wife","Asian-Pac-Islander","Female",0,0,40,"India","<=50K"
22,"Private",226508,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Female",0,0,50,"United-States","<=50K"
22,"Private",99697,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Female",0,0,40,"United-States","<=50K"
46,"Private",171550,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,38,"United-States","<=50K"
43,"Private",158926,"Masters",14,"Married-civ-spouse","Prof-specialty","Wife","Asian-Pac-Islander","Female",0,0,50,"South","<=50K"
42,"Private",274198,"5th-6th",3,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,38,"Mexico","<=50K"
38,"Private",97083,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","Black","Female",0,0,40,"United-States","<=50K"
22,"Private",91842,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,42,"United-States","<=50K"
33,"Private",373662,"1st-4th",2,"Married-spouse-absent","Priv-house-serv","Not-in-family","White","Female",0,0,40,"Guatemala","<=50K"
23,"Private",375871,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"Mexico","<=50K"
47,"Private",21906,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,25,"United-States","<=50K"
31,"Private",78602,"Assoc-acdm",12,"Divorced","Other-service","Unmarried","Amer-Indian-Eskimo","Female",0,0,40,"United-States","<=50K"
18,"Private",293227,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
54,"Local-gov",166398,"Some-college",10,"Divorced","Exec-managerial","Unmarried","Black","Female",0,0,35,"United-States","<=50K"
40,"Private",184682,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
36,"Self-emp-inc",108293,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,1977,45,"United-States",">50K"
44,"State-gov",174675,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States",">50K"
51,"Private",269080,"7th-8th",4,"Widowed","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
18,"Private",177722,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States","<=50K"
32,"Private",169240,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,38,"United-States","<=50K"
36,"Private",526968,"10th",6,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K"
20,"Private",323573,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States","<=50K"
28,"Private",161538,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
25,"Private",178326,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
21,"Private",255957,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Female",4101,0,40,"United-States","<=50K"
78,"Private",182977,"HS-grad",9,"Widowed","Other-service","Not-in-family","Black","Female",2964,0,40,"United-States","<=50K"
49,"Private",123207,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,44,"United-States","<=50K"
22,"Private",284317,"Assoc-acdm",12,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
63,"Private",254907,"Assoc-voc",11,"Divorced","Other-service","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
41,"Private",349221,"HS-grad",9,"Never-married","Craft-repair","Own-child","Black","Female",0,0,35,"United-States","<=50K"
47,"Private",335973,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
51,"Private",122159,"Some-college",10,"Widowed","Prof-specialty","Not-in-family","White","Female",3325,0,40,"United-States","<=50K"
38,"State-gov",343642,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States",">50K"
23,"Local-gov",115244,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,60,"United-States","<=50K"
51,"Private",220537,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
33,"Private",26973,"Assoc-voc",11,"Married-civ-spouse","Tech-support","Wife","White","Female",0,0,40,"United-States",">50K"
51,"Private",191965,"HS-grad",9,"Widowed","Other-service","Unmarried","White","Female",0,0,32,"United-States","<=50K"
42,"Private",209370,"HS-grad",9,"Separated","Sales","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
23,"Private",129042,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
48,"Private",207848,"10th",6,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","<=50K"
31,"Private",93106,"Assoc-voc",11,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
32,"Private",206365,"HS-grad",9,"Never-married","Other-service","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
34,"Private",289984,"HS-grad",9,"Divorced","Priv-house-serv","Unmarried","Black","Female",0,0,30,"United-States","<=50K"
90,"Private",137018,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
23,"Private",137994,"Some-college",10,"Never-married","Machine-op-inspct","Own-child","Black","Female",0,0,40,"United-States","<=50K"
43,"Private",341204,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
24,"Private",34446,"Some-college",10,"Never-married","Tech-support","Not-in-family","White","Female",0,0,37,"United-States","<=50K"
20,"Private",74631,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
41,"Private",302122,"Assoc-voc",11,"Divorced","Craft-repair","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
34,"Private",157886,"Assoc-acdm",12,"Separated","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K"
36,"Private",117312,"Assoc-acdm",12,"Divorced","Tech-support","Not-in-family","White","Female",0,0,60,"United-States","<=50K"
22,"Local-gov",34029,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,20,"United-States","<=50K"
48,"State-gov",55863,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,1902,46,"United-States",">50K"
27,"Private",137645,"Bachelors",13,"Never-married","Sales","Not-in-family","Black","Female",0,1590,40,"United-States","<=50K"
43,"State-gov",227910,"Assoc-voc",11,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States",">50K"
43,"Private",173728,"Bachelors",13,"Separated","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","<=50K"
19,"Local-gov",167816,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
29,"Self-emp-inc",260729,"HS-grad",9,"Married-civ-spouse","Sales","Wife","White","Female",0,1977,25,"United-States",">50K"
43,"Private",182254,"Some-college",10,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","<=50K"
34,"Self-emp-not-inc",196791,"Assoc-acdm",12,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,25,"United-States",">50K"
34,"Local-gov",167999,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,33,"United-States","<=50K"
33,"Private",35378,"Bachelors",13,"Married-civ-spouse","Sales","Wife","White","Female",0,0,45,"United-States",">50K"
69,"Private",168139,"HS-grad",9,"Married-civ-spouse","Sales","Wife","White","Female",0,0,40,"United-States","<=50K"
34,"Private",290763,"HS-grad",9,"Divorced","Handlers-cleaners","Own-child","White","Female",0,0,40,"United-States","<=50K"
58,"Local-gov",205267,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States",">50K"
45,"Federal-gov",170915,"HS-grad",9,"Divorced","Tech-support","Not-in-family","White","Female",4865,0,40,"United-States","<=50K"
48,"Private",95244,"Some-college",10,"Divorced","Other-service","Unmarried","Black","Female",0,0,35,"United-States","<=50K"
20,"Private",117606,"Assoc-voc",11,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
30,"Private",347132,"Some-college",10,"Never-married","Machine-op-inspct","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
31,"Private",316672,"HS-grad",9,"Never-married","Other-service","Unmarried","White","Female",0,0,40,"Mexico","<=50K"
37,"Private",189382,"Assoc-voc",11,"Never-married","Adm-clerical","Own-child","White","Female",0,0,38,"United-States","<=50K"
19,"Private",194608,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States","<=50K"
59,"Federal-gov",212448,"HS-grad",9,"Widowed","Sales","Unmarried","White","Female",0,0,40,"Germany","<=50K"
30,"Self-emp-inc",205733,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,60,"United-States","<=50K"
40,"Private",520586,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,39,"United-States","<=50K"
28,"State-gov",445824,"Masters",14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,50,"United-States",">50K"
50,"Private",133963,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,1977,40,"United-States",">50K"
33,"Private",178506,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
51,"Private",241346,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,43,"United-States","<=50K"
50,"Private",157043,"11th",7,"Divorced","Other-service","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
22,"Private",188544,"Assoc-voc",11,"Never-married","Adm-clerical","Own-child","White","Female",0,0,30,"United-States","<=50K"
47,"Private",45857,"HS-grad",9,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
40,"Private",216237,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,45,"United-States",">50K"
59,"Federal-gov",43280,"Some-college",10,"Never-married","Exec-managerial","Own-child","Black","Female",0,0,40,"United-States","<=50K"
24,"State-gov",191269,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,65,"United-States","<=50K"
19,"Private",187161,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,25,"United-States","<=50K"
49,"Local-gov",116892,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
