date,variable,value,value01
01/04/2002,unemploy,8599,0.46688245
01/05/2002,unemploy,8399,0.451093392
01/06/2002,unemploy,8393,0.450619721
01/07/2002,unemploy,8390,0.450382885
01/08/2002,unemploy,8304,0.44359359
01/09/2002,unemploy,8251,0.439409489
01/10/2002,unemploy,8307,0.443830426
01/11/2002,unemploy,8520,0.460645772
01/12/2002,unemploy,8640,0.470119207
01/01/2003,unemploy,8520,0.460645772
01/02/2003,unemploy,8618,0.468382411
01/03/2003,unemploy,8588,0.466014052
01/04/2003,unemploy,8842,0.486066156
01/05/2003,unemploy,8957,0.495144865
01/06/2003,unemploy,9266,0.51953896
01/07/2003,unemploy,9011,0.49940791
01/08/2003,unemploy,8896,0.490329202
01/09/2003,unemploy,8921,0.492302834
01/10/2003,unemploy,8732,0.477382174
01/11/2003,unemploy,8576,0.465066709
01/12/2003,unemploy,8317,0.444619878
01/01/2004,unemploy,8370,0.448803979
01/02/2004,unemploy,8167,0.432778085
01/03/2004,unemploy,8491,0.458356359
01/04/2004,unemploy,8170,0.433014921
01/05/2004,unemploy,8212,0.436330623
01/06/2004,unemploy,8286,0.442172574
01/07/2004,unemploy,8136,0.430330781
01/08/2004,unemploy,7990,0.418804768
01/09/2004,unemploy,7927,0.413831215
01/10/2004,unemploy,8061,0.424409884
01/11/2004,unemploy,7932,0.414225941
01/12/2004,unemploy,7934,0.414383832
01/01/2005,unemploy,7784,0.402542038
01/02/2005,unemploy,7980,0.418015315
01/03/2005,unemploy,7737,0.39883161
01/04/2005,unemploy,7672,0.393700166
01/05/2005,unemploy,7651,0.392042315
01/06/2005,unemploy,7524,0.382016263
01/07/2005,unemploy,7406,0.372700718
01/08/2005,unemploy,7345,0.367885056
01/09/2005,unemploy,7553,0.384305676
01/10/2005,unemploy,7453,0.376411147
01/11/2005,unemploy,7566,0.385331965
01/12/2005,unemploy,7279,0.362674666
01/01/2006,unemploy,7064,0.345701429
01/02/2006,unemploy,7184,0.355174864
01/03/2006,unemploy,7072,0.346332991
01/04/2006,unemploy,7120,0.350122365
01/05/2006,unemploy,6980,0.339070024
01/06/2006,unemploy,7001,0.340727876
01/07/2006,unemploy,7175,0.354464356
01/08/2006,unemploy,7091,0.347832952
01/09/2006,unemploy,6847,0.328570301
01/10/2006,unemploy,6727,0.319096866
01/11/2006,unemploy,6872,0.330543933
01/12/2006,unemploy,6762,0.321859951
01/01/2007,unemploy,7116,0.349806584
01/02/2007,unemploy,6927,0.334885924
01/03/2007,unemploy,6731,0.319412647
01/04/2007,unemploy,6850,0.328807137
01/05/2007,unemploy,6766,0.322175732
01/06/2007,unemploy,6979,0.338991079
01/07/2007,unemploy,7149,0.352411779
01/08/2007,unemploy,7067,0.345938265
01/09/2007,unemploy,7170,0.35406963
01/10/2007,unemploy,7237,0.359358964
01/11/2007,unemploy,7240,0.3595958
01/12/2007,unemploy,7645,0.391568643
01/01/2008,unemploy,7685,0.394726455
01/02/2008,unemploy,7497,0.37988474
01/03/2008,unemploy,7822,0.405541959
01/04/2008,unemploy,7637,0.390937081
01/05/2008,unemploy,8395,0.450777611
01/06/2008,unemploy,8575,0.464987763
01/07/2008,unemploy,8937,0.493565959
01/08/2008,unemploy,9438,0.53311755
01/09/2008,unemploy,9494,0.537538486
01/10/2008,unemploy,10074,0.583326755
01/11/2008,unemploy,10538,0.61995737
01/12/2008,unemploy,11286,0.679008447
01/01/2009,unemploy,12058,0.739954212
01/02/2009,unemploy,12898,0.806268256
01/03/2009,unemploy,13426,0.84795137
01/04/2009,unemploy,13853,0.881661009
01/05/2009,unemploy,14499,0.932659667
01/06/2009,unemploy,14707,0.949080287
01/07/2009,unemploy,14601,0.940712087
01/08/2009,unemploy,14814,0.957527433
01/09/2009,unemploy,15009,0.972921765
01/10/2009,unemploy,15352,1
01/11/2009,unemploy,15219,0.989500276
01/12/2009,unemploy,15098,0.979947896
01/01/2010,unemploy,15046,0.975842741
01/02/2010,unemploy,15113,0.981132075
01/03/2010,unemploy,15202,0.988158206
01/04/2010,unemploy,15325,0.997868477
01/05/2010,unemploy,14849,0.960290519
01/06/2010,unemploy,14474,0.930686035
01/07/2010,unemploy,14512,0.933685956
01/08/2010,unemploy,14648,0.944422515
01/09/2010,unemploy,14579,0.93897529
01/10/2010,unemploy,14516,0.934001737
01/11/2010,unemploy,15081,0.978605826
01/12/2010,unemploy,14348,0.920738928
01/01/2011,unemploy,14046,0.89689745
01/02/2011,unemploy,13828,0.879687377
01/03/2011,unemploy,13728,0.871792848
01/04/2011,unemploy,13956,0.889792374
01/05/2011,unemploy,13853,0.881661009
01/06/2011,unemploy,13958,0.889950264
01/07/2011,unemploy,13756,0.874003316
01/08/2011,unemploy,13806,0.87795058
01/09/2011,unemploy,13929,0.887660851
01/10/2011,unemploy,13599,0.861608905
01/11/2011,unemploy,13309,0.838714771
01/12/2011,unemploy,13071,0.819925791
01/01/2012,unemploy,12812,0.799478961
01/02/2012,unemploy,12828,0.800742086
01/03/2012,unemploy,12696,0.790321307
01/04/2012,unemploy,12636,0.78558459
01/05/2012,unemploy,12668,0.788110839
01/06/2012,unemploy,12688,0.789689745
01/07/2012,unemploy,12657,0.787242441
01/08/2012,unemploy,12449,0.77082182
01/09/2012,unemploy,12106,0.743743586
01/10/2012,unemploy,12141,0.746506671
01/11/2012,unemploy,12026,0.737427962
01/12/2012,unemploy,12272,0.756848504
01/01/2013,unemploy,12497,0.774611194
01/02/2013,unemploy,11967,0.73277019
01/03/2013,unemploy,11653,0.707981369
01/04/2013,unemploy,11735,0.714454883
01/05/2013,unemploy,11671,0.709402384
01/06/2013,unemploy,11736,0.714533828
01/07/2013,unemploy,11357,0.684613563
01/08/2013,unemploy,11241,0.675455909
01/09/2013,unemploy,11251,0.676245362
01/10/2013,unemploy,11161,0.669140286
01/11/2013,unemploy,10814,0.64174627
01/12/2013,unemploy,10376,0.607168232
01/01/2014,unemploy,10280,0.599589484
01/02/2014,unemploy,10387,0.608036631
01/03/2014,unemploy,10384,0.607799795
01/04/2014,unemploy,9696,0.553485435
01/05/2014,unemploy,9761,0.558616879
01/06/2014,unemploy,9453,0.534301729
01/07/2014,unemploy,9648,0.549696061
01/08/2014,unemploy,9568,0.543380437
01/09/2014,unemploy,9237,0.517249546
01/10/2014,unemploy,8983,0.497197442
01/11/2014,unemploy,9071,0.504144628
01/12/2014,unemploy,8688,0.473908581
01/01/2015,unemploy,8979,0.496881661
01/02/2015,unemploy,8705,0.475250651
01/03/2015,unemploy,8575,0.464987763
01/04/2015,unemploy,8549,0.462935186
