"CustomerKey","WebActivity","Sentiment Analysis","MaritalStatus","Gender","EstimatedYearlyIncome","NumberOfContracts","Age","Target","Available401K","CustomerValueSegment","ChurnScore","CallActivity","Products"
11173,0,0,"S","F",110000,4,43,0,0,2,0.0,5,"Fund Manager+"
11174,1,0,"M","M",110000,0,43,0,1,2,0.2,5,"Fund Manager+"
11174,1,0,"M","M",110000,0,43,0,1,2,0.2,5,"Fund Manager+"
11175,0,0,"S","M",70000,2,47,1,1,2,0.5,3,"P+B Investment"
11175,0,0,"S","M",70000,2,47,1,1,2,0.5,3,"P+B Investment"
11176,4,4,"M","M",90000,1,42,0,1,2,0.1,5,"Private Investment"
11176,4,4,"M","M",90000,1,42,0,1,2,0.1,5,"Private Investment"
11177,4,2,"M","M",110000,2,68,0,1,2,0.5,5,"Fund Manager+"
11177,4,2,"M","M",110000,2,68,0,1,2,0.5,5,"Fund Manager+"
11178,3,2,"M","M",100000,3,67,0,1,2,0.1,5,"Fund Manager+"
11178,3,2,"M","M",100000,3,67,0,1,2,0.1,5,"Fund Manager+"
11179,4,2,"M","F",120000,3,67,0,1,2,0.5,5,"Fund Manager+"
11179,4,2,"M","F",120000,3,67,0,1,2,0.5,5,"Fund Manager+"
11180,3,1,"M","F",160000,4,67,0,1,2,0.0,5,"Private Investment"
11180,3,1,"M","F",160000,4,67,0,1,2,0.0,5,"Private Investment"
11181,3,2,"M","M",170000,2,67,0,1,2,0.0,5,"Fund Manager+"
11181,3,2,"M","M",170000,2,67,0,1,2,0.0,5,"Fund Manager+"
11182,0,4,"S","F",70000,2,66,0,1,2,1.0,5,"Private Investment"
11182,0,4,"S","F",70000,2,66,0,1,2,1.0,5,"Private Investment"
11183,0,4,"S","F",70000,2,66,0,1,2,1.0,5,"Private Investment"
11183,0,4,"S","F",70000,2,66,0,1,2,1.0,5,"Private Investment"
11184,0,4,"S","F",70000,2,65,0,1,2,1.0,5,"Private Investment"
11184,0,4,"S","F",70000,2,65,0,1,2,1.0,5,"Private Investment"
11185,0,4,"S","F",70000,2,66,0,1,2,1.0,5,"Private Investment"
11185,0,4,"S","F",70000,2,66,0,1,2,1.0,5,"Private Investment"
11186,0,4,"S","F",70000,2,66,0,1,2,1.0,5,"Private Investment"
11186,0,4,"S","F",70000,2,66,0,1,2,1.0,5,"Private Investment"
11187,0,4,"M","F",60000,2,66,0,1,2,1.0,5,"Fund Manager+"
11187,0,4,"M","F",60000,2,66,0,1,2,1.0,5,"Fund Manager+"
11188,0,4,"M","F",60000,2,66,0,0,2,0.1,5,"Fund Manager+"
11188,0,4,"M","F",60000,2,66,0,0,2,0.1,5,"Fund Manager+"
11189,0,4,"S","M",60000,2,66,1,1,2,1.0,5,"Fund Manager+"
11189,0,4,"S","M",60000,2,66,1,1,2,1.0,5,"Fund Manager+"
11190,0,5,"M","M",70000,2,66,0,1,2,1.0,5,"Private Investment"
11190,0,5,"M","M",70000,2,66,0,1,2,1.0,5,"Private Investment"
11191,0,5,"S","F",70000,3,64,1,1,2,1.0,5,"Private Investment"
11191,0,5,"S","F",70000,3,64,1,1,2,1.0,5,"Private Investment"
11192,0,4,"M","M",60000,2,65,0,1,2,0.2,5,"Private Investment"
11192,0,4,"M","M",60000,2,65,0,1,2,0.2,5,"Private Investment"
11193,0,4,"M","M",60000,2,65,0,1,2,0.2,5,"Private Investment"
11193,0,4,"M","M",60000,2,65,0,1,2,0.2,5,"Private Investment"
11194,0,4,"M","F",60000,2,65,0,1,2,0.2,5,"Private Investment"
11194,0,4,"M","F",60000,2,65,0,1,2,0.2,5,"Private Investment"
11195,0,5,"M","F",60000,3,64,0,1,2,1.0,5,"Private Investment"
11195,0,5,"M","F",60000,3,64,0,1,2,1.0,5,"Private Investment"
11196,0,5,"M","M",60000,3,64,0,1,2,1.0,5,"Private Investment"
11196,0,5,"M","M",60000,3,64,0,1,2,1.0,5,"Private Investment"
11197,1,3,"M","F",70000,1,64,0,0,2,0.1,5,"Private Investment"
11197,1,3,"M","F",70000,1,64,0,0,2,0.1,5,"Private Investment"
11198,1,4,"S","F",70000,1,63,0,1,2,1.0,5,"Private Investment"
11198,1,4,"S","F",70000,1,63,0,1,2,1.0,5,"Private Investment"
11199,1,4,"M","F",70000,1,63,0,1,2,1.0,5,"Private Investment"
11199,1,4,"M","F",70000,1,63,0,1,2,1.0,5,"Private Investment"
11200,1,4,"M","M",70000,1,62,0,1,2,0.1,5,"Private Investment"
11200,1,4,"M","M",70000,1,62,0,1,2,0.1,5,"Private Investment"
11201,1,4,"M","F",70000,1,63,0,1,2,1.0,5,"Private Investment"
11201,1,4,"M","F",70000,1,63,0,1,2,1.0,5,"Private Investment"
11202,0,5,"M","F",80000,2,63,0,0,2,0.1,5,"Private Investment"
11202,0,5,"M","F",80000,2,63,0,0,2,0.1,5,"Private Investment"
11203,1,2,"M","M",40000,2,62,0,1,2,1.0,4,"Gold Investment"
11203,1,2,"M","M",40000,2,62,0,1,2,1.0,4,"Gold Investment"
11204,1,2,"M","F",40000,2,62,0,1,2,0.2,4,"Gold Investment"
11204,1,2,"M","F",40000,2,62,0,1,2,0.2,4,"Gold Investment"
11205,1,2,"M","F",40000,2,62,0,1,2,1.0,4,"Gold Investment"
11205,1,2,"M","F",40000,2,62,0,1,2,1.0,4,"Gold Investment"
11206,1,2,"M","M",60000,1,62,0,1,2,1.0,4,"P+B Investment"
11206,1,2,"M","M",60000,1,62,0,1,2,1.0,4,"P+B Investment"
11207,1,2,"S","F",60000,1,62,0,1,2,1.0,4,"P+B Investment"
11207,1,2,"S","F",60000,1,62,0,1,2,1.0,4,"P+B Investment"
11208,1,2,"M","F",60000,0,62,0,1,2,1.0,5,"Private Investment"
11208,1,2,"M","F",60000,0,62,0,1,2,1.0,5,"Private Investment"
11209,1,2,"M","F",60000,0,62,0,1,2,1.0,5,"Private Investment"
11209,1,2,"M","F",60000,0,62,0,1,2,1.0,5,"Private Investment"
11210,1,4,"M","M",70000,2,62,0,1,2,1.0,4,"P+B Investment"
11210,1,4,"M","M",70000,2,62,0,1,2,1.0,4,"P+B Investment"
11211,1,2,"M","F",40000,2,61,0,1,2,0.2,4,"Gold Investment"
11211,1,2,"M","F",40000,2,61,0,1,2,0.2,4,"Gold Investment"
11212,1,2,"M","F",40000,2,60,0,1,2,0.2,4,"Gold Investment"
11212,1,2,"M","F",40000,2,60,0,1,2,0.2,4,"Gold Investment"
11213,1,2,"S","F",60000,2,61,0,1,2,1.0,4,"P+B Investment"
11213,1,2,"S","F",60000,2,61,0,1,2,1.0,4,"P+B Investment"
11214,1,2,"S","M",60000,2,60,0,1,2,1.0,4,"P+B Investment"
11214,1,2,"S","M",60000,2,60,0,1,2,1.0,4,"P+B Investment"
11215,1,2,"M","F",40000,2,60,0,1,2,1.0,3,"CO Investment"
11215,1,2,"M","F",40000,2,60,0,1,2,1.0,3,"CO Investment"
11216,1,2,"S","F",60000,2,60,1,1,2,1.0,4,"P+B Investment"
11216,1,2,"S","F",60000,2,60,1,1,2,1.0,4,"P+B Investment"
11217,1,2,"S","F",60000,2,60,1,1,2,1.0,4,"P+B Investment"
11217,1,2,"S","F",60000,2,60,1,1,2,1.0,4,"P+B Investment"
11218,1,2,"S","F",60000,2,60,0,0,2,0.2,4,"P+B Investment"
11218,1,2,"S","F",60000,2,60,0,0,2,0.2,4,"P+B Investment"
11219,1,2,"M","M",60000,2,59,0,1,2,1.0,4,"Gold Investment"
11219,1,2,"M","M",60000,2,59,0,1,2,1.0,4,"Gold Investment"
11220,1,2,"M","F",60000,1,60,0,1,2,1.0,4,"P+B Investment"
11220,1,2,"M","F",60000,1,60,0,1,2,1.0,4,"P+B Investment"
11221,2,4,"M","M",70000,1,60,0,1,2,0.1,4,"P+B Investment"
11221,2,4,"M","M",70000,1,60,0,1,2,0.1,4,"P+B Investment"
11222,1,3,"M","F",80000,1,60,0,1,2,0.1,5,"Private Investment"
11222,1,3,"M","F",80000,1,60,0,1,2,0.1,5,"Private Investment"
11223,1,2,"S","F",70000,2,59,0,1,2,0.2,4,"Gold Investment"
11223,1,2,"S","F",70000,2,59,0,1,2,0.2,4,"Gold Investment"
11224,1,2,"S","F",70000,2,59,1,1,2,1.0,4,"Gold Investment"
11224,1,2,"S","F",70000,2,59,1,1,2,1.0,4,"Gold Investment"
11225,1,2,"M","F",60000,1,59,0,1,2,1.0,4,"P+B Investment"
11225,1,2,"M","F",60000,1,59,0,1,2,1.0,4,"P+B Investment"
11226,1,2,"M","F",60000,1,59,0,1,2,0.2,4,"P+B Investment"
11226,1,2,"M","F",60000,1,59,0,1,2,0.2,4,"P+B Investment"
11227,1,2,"S","M",60000,2,59,1,1,2,1.0,4,"P+B Investment"
11227,1,2,"S","M",60000,2,59,1,1,2,1.0,4,"P+B Investment"
11228,1,2,"M","F",60000,2,59,0,1,2,1.0,4,"P+B Investment"
11228,1,2,"M","F",60000,2,59,0,1,2,1.0,4,"P+B Investment"
11229,2,4,"S","M",70000,1,58,0,1,2,1.0,4,"P+B Investment"
11229,2,4,"S","M",70000,1,58,0,1,2,1.0,4,"P+B Investment"
11230,2,4,"M","F",70000,2,59,0,0,2,0.2,4,"P+B Investment"
11230,2,4,"M","F",70000,2,59,0,0,2,0.2,4,"P+B Investment"
11231,1,2,"M","M",60000,2,57,0,1,2,1.0,4,"Gold Investment"
11231,1,2,"M","M",60000,2,57,0,1,2,1.0,4,"Gold Investment"
11232,1,3,"M","F",60000,2,58,0,0,2,0.2,4,"Gold Investment"
11232,1,3,"M","F",60000,2,58,0,0,2,0.2,4,"Gold Investment"
11233,2,4,"M","M",70000,2,58,0,1,2,1.0,4,"P+B Investment"
11233,2,4,"M","M",70000,2,58,0,1,2,1.0,4,"P+B Investment"
11234,2,4,"S","F",70000,2,57,0,1,2,1.0,4,"P+B Investment"
11234,2,4,"S","F",70000,2,57,0,1,2,1.0,4,"P+B Investment"
11235,2,4,"M","M",70000,2,58,0,1,2,1.0,4,"P+B Investment"
11235,2,4,"M","M",70000,2,58,0,1,2,1.0,4,"P+B Investment"
11236,2,5,"S","M",70000,2,58,0,1,2,1.0,4,"P+B Investment"
11236,2,5,"S","M",70000,2,58,0,1,2,1.0,4,"P+B Investment"
11237,3,2,"S","M",130000,4,52,1,0,3,0.0,5,"Private Investment"
11237,3,2,"S","M",130000,4,52,1,0,3,0.0,5,"Private Investment"
11238,3,2,"S","F",130000,4,52,1,0,3,0.0,5,"Private Investment"
11238,3,2,"S","F",130000,4,52,1,0,3,0.0,5,"Private Investment"
11239,4,2,"M","F",130000,2,52,1,0,3,0.5,4,"P+B Investment"
11239,4,2,"M","F",130000,2,52,1,0,3,0.5,4,"P+B Investment"
11240,3,2,"M","F",160000,4,51,1,1,3,0.5,4,"P+B Investment"
11240,3,2,"M","F",160000,4,51,1,1,3,0.5,4,"P+B Investment"
11241,3,2,"S","F",100000,4,53,1,1,3,0.5,4,"P+B Investment"
11241,3,2,"S","F",100000,4,53,1,1,3,0.5,4,"P+B Investment"
11242,4,2,"M","M",110000,3,52,1,1,3,0.5,4,"P+B Investment"
11242,4,2,"M","M",110000,3,52,1,1,3,0.5,4,"P+B Investment"
11243,3,2,"M","F",150000,3,53,1,1,3,0.0,4,"P+B Investment"
11243,3,2,"M","F",150000,3,53,1,1,3,0.0,4,"P+B Investment"
11244,3,2,"S","F",170000,3,52,1,0,3,0.0,5,"Private Investment"
11244,3,2,"S","F",170000,3,52,1,0,3,0.0,5,"Private Investment"
11245,4,3,"M","M",120000,4,53,1,0,3,0.5,4,"Gold Investment"
11245,4,3,"M","M",120000,4,53,1,0,3,0.5,4,"Gold Investment"
11246,4,3,"M","F",120000,4,54,1,0,3,0.5,4,"Gold Investment"
11246,4,3,"M","F",120000,4,54,1,0,3,0.5,4,"Gold Investment"
11247,4,3,"S","F",130000,3,54,1,0,3,0.0,4,"P+B Investment"
11247,4,3,"S","F",130000,3,54,1,0,3,0.0,4,"P+B Investment"
11248,4,3,"M","M",110000,4,55,0,1,3,1.0,4,"P+B Investment"
11248,4,3,"M","M",110000,4,55,0,1,3,1.0,4,"P+B Investment"
11249,4,3,"M","F",130000,3,55,1,1,3,0.0,4,"P+B Investment"
11249,4,3,"M","F",130000,3,55,1,1,3,0.0,4,"P+B Investment"
11250,4,3,"M","F",170000,2,55,1,1,3,0.5,4,"Gold Investment"
11250,4,3,"M","F",170000,2,55,1,1,3,0.5,4,"Gold Investment"
11251,0,4,"S","M",30000,2,78,1,0,2,0.5,4,"Gold Investment"
11251,0,4,"S","M",30000,2,78,1,0,2,0.5,4,"Gold Investment"
11252,0,3,"S","M",90000,1,78,1,1,2,0.2,5,"Fund Manager+"
11252,0,3,"S","M",90000,1,78,1,1,2,0.2,5,"Fund Manager+"
11253,0,2,"M","M",60000,2,77,0,1,2,0.1,5,"Fund Manager+"
11253,0,2,"M","M",60000,2,77,0,1,2,0.1,5,"Fund Manager+"
11254,0,4,"M","M",70000,2,77,0,1,2,0.5,5,"Fund Manager+"
11254,0,4,"M","M",70000,2,77,0,1,2,0.5,5,"Fund Manager+"
11255,0,4,"M","M",70000,2,77,0,1,2,0.5,5,"Fund Manager+"
11255,0,4,"M","M",70000,2,77,0,1,2,0.5,5,"Fund Manager+"
11256,0,4,"M","F",70000,2,77,0,1,2,0.5,5,"Fund Manager+"
11256,0,4,"M","F",70000,2,77,0,1,2,0.5,5,"Fund Manager+"
11257,2,1,"S","F",120000,4,77,1,1,2,0.2,5,"Fund Manager+"
11257,2,1,"S","F",120000,4,77,1,1,2,0.2,5,"Fund Manager+"
11258,2,1,"M","M",120000,4,77,0,1,2,0.2,5,"Fund Manager+"
11258,2,1,"M","M",120000,4,77,0,1,2,0.2,5,"Fund Manager+"
11259,1,4,"M","F",100000,4,45,1,1,2,0.2,4,"P+B Investment"
11259,1,4,"M","F",100000,4,45,1,1,2,0.2,4,"P+B Investment"
11260,2,2,"M","F",110000,3,45,0,1,2,0.2,5,"Private Investment"
11260,2,2,"M","F",110000,3,45,0,1,2,0.2,5,"Private Investment"
11261,2,1,"M","F",130000,1,45,1,1,2,0.0,5,"Fund Manager+"
11261,2,1,"M","F",130000,1,45,1,1,2,0.0,5,"Fund Manager+"
11262,3,4,"M","F",80000,0,46,0,1,2,0.0,5,"Private Investment"
11262,3,4,"M","F",80000,0,46,0,1,2,0.0,5,"Private Investment"
11263,5,5,"M","F",90000,3,46,1,1,2,0.2,4,"P+B Investment"
11263,5,5,"M","F",90000,3,46,1,1,2,0.2,4,"P+B Investment"
11264,5,5,"S","M",90000,3,46,1,0,2,0.0,4,"P+B Investment"
11264,5,5,"S","M",90000,3,46,1,0,2,0.0,4,"P+B Investment"
11265,5,5,"M","F",90000,3,46,1,1,2,0.0,4,"P+B Investment"
11265,5,5,"M","F",90000,3,46,1,1,2,0.0,4,"P+B Investment"
11266,0,0,"S","F",90000,1,46,1,0,2,0.5,4,"P+B Investment"
11266,0,0,"S","F",90000,1,46,1,0,2,0.5,4,"P+B Investment"
11267,2,4,"S","M",120000,4,46,1,1,2,0.2,4,"P+B Investment"
11267,2,4,"S","M",120000,4,46,1,1,2,0.2,4,"P+B Investment"
11268,2,2,"M","F",130000,2,46,0,1,2,0.1,5,"Fund Manager+"
11268,2,2,"M","F",130000,2,46,0,1,2,0.1,5,"Fund Manager+"
11269,2,2,"M","M",130000,2,46,0,1,2,0.0,5,"Fund Manager+"
11269,2,2,"M","M",130000,2,46,0,1,2,0.0,5,"Fund Manager+"
11270,2,2,"M","M",130000,3,46,1,1,2,0.0,5,"Fund Manager+"
11270,2,2,"M","M",130000,3,46,1,1,2,0.0,5,"Fund Manager+"
11271,0,2,"S","F",150000,4,46,1,0,2,0.1,5,"Private Investment"
11271,0,2,"S","F",150000,4,46,1,0,2,0.1,5,"Private Investment"
11272,3,4,"S","F",70000,0,53,1,1,2,0.5,4,"P+B Investment"
11272,3,4,"S","F",70000,0,53,1,1,2,0.5,4,"P+B Investment"
11273,1,2,"M","M",90000,0,54,0,1,2,1.0,4,"P+B Investment"
11273,1,2,"M","M",90000,0,54,0,1,2,1.0,4,"P+B Investment"
11274,0,2,"M","M",50000,2,76,1,1,2,0.5,5,"Fund Manager+"
11274,0,2,"M","M",50000,2,76,1,1,2,0.5,5,"Fund Manager+"
11275,0,4,"M","F",80000,2,76,1,1,2,0.0,5,"Fund Manager+"
11275,0,4,"M","F",80000,2,76,1,1,2,0.0,5,"Fund Manager+"
11276,3,4,"M","F",80000,2,47,0,1,2,0.2,4,"P+B Investment"
11276,3,4,"M","F",80000,2,47,0,1,2,0.2,4,"P+B Investment"
11277,3,4,"M","M",80000,2,47,0,1,2,0.0,4,"P+B Investment"
11277,3,4,"M","M",80000,2,47,0,1,2,0.0,4,"P+B Investment"
11278,0,0,"S","M",90000,1,47,1,0,2,1.0,4,"P+B Investment"
11278,0,0,"S","M",90000,1,47,1,0,2,1.0,4,"P+B Investment"
11279,0,0,"M","F",90000,1,47,0,1,2,1.0,4,"P+B Investment"
11279,0,0,"M","F",90000,1,47,0,1,2,1.0,4,"P+B Investment"
11280,0,0,"M","M",90000,1,47,0,1,2,1.0,4,"P+B Investment"
11280,0,0,"M","M",90000,1,47,0,1,2,1.0,4,"P+B Investment"
11281,2,4,"S","F",110000,4,47,1,1,2,0.5,5,"Private Investment"
11281,2,4,"S","F",110000,4,47,1,1,2,0.5,5,"Private Investment"
11282,4,5,"M","M",90000,4,48,1,1,2,0.1,4,"P+B Investment"
11282,4,5,"M","M",90000,4,48,1,1,2,0.1,4,"P+B Investment"
11283,3,1,"M","M",110000,2,47,0,1,2,0.1,5,"Private Investment"
11283,3,1,"M","M",110000,2,47,0,1,2,0.1,5,"Private Investment"
11284,3,1,"M","F",110000,2,48,0,1,2,0.1,5,"Private Investment"
11284,3,1,"M","F",110000,2,48,0,1,2,0.1,5,"Private Investment"
11285,3,1,"M","M",120000,4,48,0,0,2,0.2,4,"P+B Investment"
11285,3,1,"M","M",120000,4,48,0,0,2,0.2,4,"P+B Investment"
11286,0,0,"M","M",170000,4,48,1,1,2,0.2,5,"Fund Manager+"
11286,0,0,"M","M",170000,4,48,1,1,2,0.2,5,"Fund Manager+"
11287,4,5,"M","M",70000,3,49,0,0,2,0.5,4,"P+B Investment"
11287,4,5,"M","M",70000,3,49,0,0,2,0.5,4,"P+B Investment"
11288,3,1,"M","F",110000,3,49,0,1,2,0.2,5,"Private Investment"
11288,3,1,"M","F",110000,3,49,0,1,2,0.2,5,"Private Investment"
11289,3,1,"M","F",130000,1,49,1,1,2,0.0,5,"Private Investment"
11289,3,1,"M","F",130000,1,49,1,1,2,0.0,5,"Private Investment"
11290,3,1,"M","F",130000,3,49,1,1,2,0.2,5,"Private Investment"
11290,3,1,"M","F",130000,3,49,1,1,2,0.2,5,"Private Investment"
11291,3,1,"M","F",130000,3,49,1,1,2,0.2,5,"Private Investment"
11291,3,1,"M","F",130000,3,49,1,1,2,0.2,5,"Private Investment"
11292,2,1,"S","M",150000,3,48,1,0,2,0.0,4,"P+B Investment"
11292,2,1,"S","M",150000,3,48,1,0,2,0.0,4,"P+B Investment"
11293,0,2,"S","M",60000,2,55,0,0,2,0.1,4,"Gold Investment"
11293,0,2,"S","M",60000,2,55,0,0,2,0.1,4,"Gold Investment"
11294,0,2,"M","M",60000,2,55,0,0,2,0.1,4,"Gold Investment"
11294,0,2,"M","M",60000,2,55,0,0,2,0.1,4,"Gold Investment"
11295,0,2,"S","F",80000,2,56,1,1,2,0.5,3,"CO Investment"
11295,0,2,"S","F",80000,2,56,1,1,2,0.5,3,"CO Investment"
11296,0,2,"S","F",50000,2,75,1,1,2,0.5,5,"Fund Manager+"
11296,0,2,"S","F",50000,2,75,1,1,2,0.5,5,"Fund Manager+"
11297,0,4,"S","M",70000,2,75,1,1,2,0.5,5,"Fund Manager+"
11297,0,4,"S","M",70000,2,75,1,1,2,0.5,5,"Fund Manager+"
11298,0,4,"M","M",70000,2,75,1,1,2,0.1,5,"Fund Manager+"
11298,0,4,"M","M",70000,2,75,1,1,2,0.1,5,"Fund Manager+"
11299,0,4,"M","M",70000,2,74,1,1,2,0.1,5,"Fund Manager+"
11299,0,4,"M","M",70000,2,74,1,1,2,0.1,5,"Fund Manager+"
11300,4,5,"M","M",80000,3,50,0,0,2,0.1,4,"P+B Investment"
11300,4,5,"M","M",80000,3,50,0,0,2,0.1,4,"P+B Investment"
11301,4,5,"M","M",80000,4,50,0,1,2,0.5,4,"P+B Investment"
11301,4,5,"M","M",80000,4,50,0,1,2,0.5,4,"P+B Investment"
11302,3,4,"S","M",90000,3,49,1,0,2,0.1,4,"Gold Investment"
11302,3,4,"S","M",90000,3,49,1,0,2,0.1,4,"Gold Investment"
11303,3,4,"S","F",90000,3,50,1,0,2,0.1,4,"Gold Investment"
11303,3,4,"S","F",90000,3,50,1,0,2,0.1,4,"Gold Investment"
11304,3,0,"M","F",100000,0,50,0,1,2,0.5,4,"P+B Investment"
11304,3,0,"M","F",100000,0,50,0,1,2,0.5,4,"P+B Investment"
11305,3,3,"M","M",110000,4,50,0,0,2,0.2,4,"P+B Investment"
11305,3,3,"M","M",110000,4,50,0,0,2,0.2,4,"P+B Investment"
11306,3,3,"M","M",110000,4,50,0,0,2,0.2,4,"P+B Investment"
11306,3,3,"M","M",110000,4,50,0,0,2,0.2,4,"P+B Investment"
11307,0,2,"M","M",80000,2,55,1,1,2,0.5,3,"CO Investment"
11307,0,2,"M","M",80000,2,55,1,1,2,0.5,3,"CO Investment"
11308,0,2,"M","M",60000,2,56,0,0,2,0.1,4,"Gold Investment"
11308,0,2,"M","M",60000,2,56,0,0,2,0.1,4,"Gold Investment"
11309,0,2,"S","F",60000,2,56,0,1,2,0.5,4,"Gold Investment"
11309,0,2,"S","F",60000,2,56,0,1,2,0.5,4,"Gold Investment"
11310,0,3,"S","F",70000,2,57,0,1,2,0.5,5,"Fund Manager+"
11310,0,3,"S","F",70000,2,57,0,1,2,0.5,5,"Fund Manager+"
11311,0,3,"S","F",70000,2,57,0,0,2,0.1,5,"Fund Manager+"
11311,0,3,"S","F",70000,2,57,0,0,2,0.1,5,"Fund Manager+"
11312,0,3,"S","F",70000,2,57,0,1,2,0.5,5,"Fund Manager+"
11312,0,3,"S","F",70000,2,57,0,1,2,0.5,5,"Fund Manager+"
11313,0,3,"S","M",70000,2,57,0,1,2,0.5,5,"Fund Manager+"
11313,0,3,"S","M",70000,2,57,0,1,2,0.5,5,"Fund Manager+"
11314,0,3,"S","F",70000,2,56,0,0,2,0.1,5,"Fund Manager+"
11314,0,3,"S","F",70000,2,56,0,0,2,0.1,5,"Fund Manager+"
11315,0,3,"S","F",70000,2,57,0,0,2,0.1,5,"Fund Manager+"
11315,0,3,"S","F",70000,2,57,0,0,2,0.1,5,"Fund Manager+"
11316,0,3,"M","M",60000,2,56,1,1,2,0.5,5,"Fund Manager+"
11316,0,3,"M","M",60000,2,56,1,1,2,0.5,5,"Fund Manager+"
11317,0,3,"S","F",40000,2,58,1,0,2,0.5,4,"P+B Investment"
11317,0,3,"S","F",40000,2,58,1,0,2,0.5,4,"P+B Investment"
11318,0,3,"S","F",40000,2,57,0,0,2,0.1,4,"P+B Investment"
11318,0,3,"S","F",40000,2,57,0,0,2,0.1,4,"P+B Investment"
11319,0,4,"M","F",70000,2,73,1,0,2,0.1,5,"Fund Manager+"
11319,0,4,"M","F",70000,2,73,1,0,2,0.1,5,"Fund Manager+"
11320,0,4,"M","F",80000,2,73,0,1,2,0.5,5,"Fund Manager+"
11320,0,4,"M","F",80000,2,73,0,1,2,0.5,5,"Fund Manager+"
11321,0,5,"M","M",90000,2,72,0,1,2,0.5,5,"Private Investment"
11321,0,5,"M","M",90000,2,72,0,1,2,0.5,5,"Private Investment"
11322,0,5,"M","F",90000,2,72,0,1,2,0.5,5,"Private Investment"
11322,0,5,"M","F",90000,2,72,0,1,2,0.5,5,"Private Investment"
11323,4,2,"S","M",120000,3,72,1,1,2,0.5,5,"Fund Manager+"
11323,4,2,"S","M",120000,3,72,1,1,2,0.5,5,"Fund Manager+"
11324,0,5,"M","M",90000,2,71,1,1,2,0.1,5,"Private Investment"
11324,0,5,"M","M",90000,2,71,1,1,2,0.1,5,"Private Investment"
11325,0,5,"S","M",90000,2,71,1,1,2,0.5,5,"Private Investment"
11325,0,5,"S","M",90000,2,71,1,1,2,0.5,5,"Private Investment"
11326,3,2,"M","M",130000,4,71,1,1,2,0.0,5,"Private Investment"
11326,3,2,"M","M",130000,4,71,1,1,2,0.0,5,"Private Investment"
11327,0,5,"M","M",90000,2,70,1,1,2,0.5,5,"Private Investment"
11327,0,5,"M","M",90000,2,70,1,1,2,0.5,5,"Private Investment"
11328,0,5,"M","M",90000,2,70,1,1,2,0.5,5,"Private Investment"
11328,0,5,"M","M",90000,2,70,1,1,2,0.5,5,"Private Investment"
11329,0,5,"S","M",90000,2,70,1,1,2,0.5,5,"Private Investment"
11329,0,5,"S","M",90000,2,70,1,1,2,0.5,5,"Private Investment"
11330,4,2,"M","M",110000,1,70,0,1,2,0.2,5,"Fund Manager+"
11330,4,2,"M","M",110000,1,70,0,1,2,0.2,5,"Fund Manager+"
11331,4,4,"M","F",90000,2,42,0,1,2,0.1,3,"P+B Investment"
11331,4,4,"M","F",90000,2,42,0,1,2,0.1,3,"P+B Investment"
11332,0,1,"S","F",10000,0,48,1,1,3,0.0,1,"Fund Manager+"
11332,0,1,"S","F",10000,0,48,1,1,3,0.0,1,"Fund Manager+"
11333,0,1,"M","F",20000,0,48,1,1,3,0.0,2,"Fund Manager+"
11333,0,1,"M","F",20000,0,48,1,1,3,0.0,2,"Fund Manager+"
11334,0,1,"M","F",10000,0,49,1,1,3,0.0,1,"Private Investment"
11334,0,1,"M","F",10000,0,49,1,1,3,0.0,1,"Private Investment"
11335,0,1,"M","F",10000,0,49,1,1,3,0.0,1,"Private Investment"
11335,0,1,"M","F",10000,0,49,1,1,3,0.0,1,"Private Investment"
11336,0,1,"M","M",20000,0,48,1,1,3,0.0,2,"Fund Manager+"
11336,0,1,"M","M",20000,0,48,1,1,3,0.0,2,"Fund Manager+"
11337,0,1,"M","M",10000,0,49,1,1,3,0.0,1,"Private Investment"
11337,0,1,"M","M",10000,0,49,1,1,3,0.0,1,"Private Investment"
11338,0,1,"M","M",20000,0,49,1,1,3,0.0,2,"Fund Manager+"
11338,0,1,"M","M",20000,0,49,1,1,3,0.0,2,"Fund Manager+"
11339,0,1,"S","M",20000,0,49,1,1,3,0.0,2,"Fund Manager+"
11339,0,1,"S","M",20000,0,49,1,1,3,0.0,2,"Fund Manager+"
11340,0,1,"M","F",10000,0,74,1,1,3,0.0,2,"Fund Manager+"
11340,0,1,"M","F",10000,0,74,1,1,3,0.0,2,"Fund Manager+"
11341,0,1,"M","M",20000,0,74,1,1,3,0.0,2,"Fund Manager+"
11341,0,1,"M","M",20000,0,74,1,1,3,0.0,2,"Fund Manager+"
11342,0,5,"M","M",30000,0,48,0,1,3,0.0,2,"Fund Manager+"
11342,0,5,"M","M",30000,0,48,0,1,3,0.0,2,"Fund Manager+"
11343,0,1,"M","M",10000,0,52,1,1,3,0.0,1,"Private Investment"
11343,0,1,"M","M",10000,0,52,1,1,3,0.0,1,"Private Investment"
11344,0,1,"M","F",10000,0,53,1,1,3,0.0,1,"P+B Investment"
11344,0,1,"M","F",10000,0,53,1,1,3,0.0,1,"P+B Investment"
11345,0,1,"S","F",10000,0,53,1,1,3,0.0,1,"P+B Investment"
11345,0,1,"S","F",10000,0,53,1,1,3,0.0,1,"P+B Investment"
11346,0,2,"S","F",10000,1,55,1,1,3,0.0,1,"P+B Investment"
11346,0,2,"S","F",10000,1,55,1,1,3,0.0,1,"P+B Investment"
